	Lemma	Fonetisch	Woordsoort	Vormen	Erk	Synoniem of definitie	Voorbeeldzin
	voorbij		vz; bw; bnw*	voorbije; /, /*	B1*		
	voorbij		vz; bw; bnw*	*	B1*		
	voorbij		vz; bw; bnw*	*	B1*		
	voorbijgaan		ww*	voorbijga, ging voorbij, voorbijgegaan*	B1*		
	voorbijgaan aan						
de	voorbijganger		znw*	voorbijgangers; voorbijgangertje*	B1*		
de	voorbijgangster		znw*	voorbijgangsters; /*	B2*		
	voordat		ovw*	*	A2*		
het	voordeel		znw*	voordelen; voordeeltje*	B1*		
	voordelig		bnw*	voordelige; voordeliger, voordeligst*	B1*		
de	voordeur		znw*	voordeuren; voordeurtje*	A2*		
	voordoen		ww*	voordoe, voordeed, voorgedaan*	B2*		
zich	voordoen		ww*	voordoe, voordeed, voorgedaan*	B2*		
zich	voordoen als						
de	voordracht		znw*	voordrachten; voordrachtje*	B2*		
	voordragen		ww*	voordraag, droeg voor, voorgedragen*	B2*		
	voorgaan		ww*	voorga, ging voor, voorgegaan*	B1*		
de	voorganger		znw*	voorgangers; /*	B2*		
de	voorgangster		znw*	voorgangsters; /*	B2*		
het	voorgerecht		znw*	voorgerechten; voorgerechtje*	B1*		
het	voorgevoel		znw*	/; /*	B2*		
	voorgoed		bw*	*	B2*		
de	voorgrond		znw*	voorgronden; /*	B2*		
de	voorhand		znw*	voorhanden; /*	B2*		
	voorhanden		bnw*	/; /, /*	B2*		
	voorheen		bw*	*	B2*		
de	voorheffing		znw*	voorheffingen; /*	B2*		
de	voorhoede		znw*	voorhoeden; /*	B2*		
het	voorhoofd		znw*	voorhoofden; voorhoofdje*	A2*		
	voorhouden		ww*	hou voor, hield voor, voorgehouden*	B2*		
	voorin		bw*	*	B2*		
het	voorjaar		znw*	voorjaren; /*	B1*		
de	voorkant		znw*	voorkanten; /*	A2*		
de	voorkennis		znw*	/; /*	B2*	wat je al weet wanneer je begint	
de	voorkeur		znw*	voorkeuren; voorkeurtje*	B1*		
	voorkomen		ww; ww; znw*	voorkom, voorkwam, voorkomen*	B1*		
	voorkomen		ww; ww; znw*	voorkom, voorkwam, voorkomen*	B1*		
het	voorkomen		ww; ww; znw*	voorkomens; /*	B1*		
	voorkomend		bnw*	voorkomende; voorkomender, voorkomendst*	B2*		
	voorleggen		ww*	voorleg, legde voor, voorgelegd*	B2*		
de	voorletter		znw*	voorletters; voorlettertje*	B1*	eerste letter van je naam, initiaal	
	voorlezen		ww*	voorlees, voorlas, voorgelezen*	B1*		
	voorlichten		ww*	voorlicht, voorlichtte, voorgelicht*	B1*		
de	voorlichting		znw*	voorlichtingen; /*	B1*		
de	voorliefde		znw*	voorliefdes; /*	B2*		
de	voorloper		znw*	voorlopers; voorlopertje*	B2*		
	voorlopig		bnw*	voorlopige; voorlopiger, voorlopigst*	B1*		
	voormalig		bnw*	voormalige; /, /*	B2*		
de	voorman		znw*	voorlieden; voormannetje*	B2*		
	voornaam		znw; bnw*	voorname; voornamer, voornaamst*	A2*		
de	voornaam		znw; bnw*	voornamen; /*	A2*		
het	voornaamwoord		znw*	voornaamwoorden; voornaamwoordje*	B2*		
	voornamelijk		bw*	*	B2*		
zich	voornemen		ww; znw*	neem voor, voornam, voorgenomen*	B1*		
het	voornemen		ww; znw*	voornemens; /*	B1*		
het	vooroordeel		znw*	vooroordelen; /*	B1*		
	voorop		bw*	*	B1*		
de	voorouders						
	voorover		bw*	*	B1*		
de	voorpagina		znw*	voorpagina's; voorpaginaatje*	B2*		
de	voorraad		znw*	voorraden; voorraadje*	B1*		
de	voorrang		znw*	/; /*	B1*		
het	voorrecht		znw*	voorrechten; voorrechtje*	B2*		
de	voorronde		znw*	voorronden; /*	B2*		
	voorschieten		ww*	voorschiet, voorschoot, voorgeschoten*	B2*		
het	voorschot		znw*	voorschotten; voorschotje*	B2*		
het	voorschrift		znw*	voorschriften; voorschriftje*	B2*		
	voorschrijven		ww*	schrijf voor, schreef voor, voorgeschreven*	B1*		
	voorspelbaar		bnw*	voorspelbare; voorspelbaarder, voorspelbaarst*	B1*		
	voorspellen		ww; ww*	voorspel, voorspelde, voorspeld*	B1*		
de	voorspelling		znw*	voorspellingen; voorspellinkje*	B1*		
de	voorspoed		znw*	/; /*	B2*		
	voorspoedig		bnw*	voorspoedige; voorspoediger, voorspoedigst*	B2*		
de	voorsprong		znw*	voorsprongen; /*	B1*		
	voorst		bnw*	/; /, voorst*	B2*		
	voorstaan		ww*	sta voor, stond voor, voorgestaan*	B2*		
de	voorstad		znw*	voorsteden; voorstadje*	B2*		
de	voorstander		znw*	voorstanders; /*	B2*		
de	voorstandster		znw*	voorstandsters; /*	B2*		
het	voorstel		znw*	voorstellen; /*	B1*		
	voorstellen		ww*	stel voor, voorstelde, voorgesteld*	B1*		
zich	voorstellen		ww*	voorstel, voorstelde, voorgesteld*	B1*		
de	voorstelling		znw*	voorstellingen; voorstellinkje*	B1*		
	voort		bw*	*	B2*		
	voortaan		bw*	*	B1*		
het	voortbestaan		znw*	/; /*	B2*		
zich	voortbewegen		ww*	voortbeweeg, bewoog voort, voortbewogen*	B2*		
	voortbrengen		ww*	voortbreng, voortbracht, voortgebracht*	B2*		
	voortdurend		bnw*	voortdurende; /, /*	B2*		
het	voorteken		znw*	voortekenen; /*	B1*		
de	voortgang		znw*	voortgangen; /*	B2*		
	voortijdig		bnw*	voortijdige; voortijdiger, voortijdigst*	B2*		
	voortkomen uit						
het	voortouw		znw*	/; /*	B2*		
zich	voortplanten		ww*	voortplant, plantte voort, voortgeplant*	B2*		
	voortreffelijk		bnw*	voortreffelijke; voortreffelijker, voortreffelijkst*	B2*		
	voortrekken		ww*	trek voor, voortrok, voorgetrokken*	B2*		
	voorts		bw*	*	B2*		
de	voortuin		znw*	voortuinen; voortuintje*	B2*		
	voortvarend		bnw*	voortvarende; voortvarender, voortvarendst*	B2*		
	voortvloeien uit						
	voortzetten		ww*	zet voort, voortzette, voorgezetten*	B2*		
	vooruit		tsw; bw*	*	A2*		
	vooruitgaan		ww*	ga vooruit, ging vooruit, vooruitgegaan*	B1*		
de	vooruitgang		znw; znw*	/; /*	B2*		
	vooruitlopen op						
	vooruitstrevend		bnw*	vooruitstrevende; vooruitstrevender, vooruitstrevendst*	B2*		
het	vooruitzicht		znw*	vooruitzichten; /*	B1*		
het	voorval		znw*	voorvallen; voorvalletje*	B2*		
de	voorwaarde		znw*	voorwaarden; /*	B1*		
	voorwaardelijk		bnw*	voorwaardelijke; voorwaardelijker, voorwaardelijkst*	B2*		
	voorwaarts		tsw; bnw*	*	B2*		
	voorwenden		ww*	voorwend, voorwendde, voorgewend*	B2*		
het	voorwerp		znw*	voorwerpen; voorwerpje*	B1*		
het	voorwoord		znw*	voorwoorden; voorwoordje*	B1*		
de	voorzet		znw*	voorzetten; voorzetje*	B2*		
het	voorzetsel		znw*	voorzetsels; /*	B2*		
	voorzichtig		bnw*	voorzichtige; voorzichtiger, voorzichtigst*	A2*		
	voorzien		ww; bnw*	voorzie, voorzag, voorzien*	B2*		
	voorzien in						
de	voorziening		znw*	voorzieningen; /*	B2*		
	voorzien van						
	voorzitten		ww*	voorzit, zat voor, voorgezeten*	B2*		
de	voorzitter		znw*	voorzitters; voorzittertje*	B1*		
de	voorzitster		znw*	voorzitsters; /*	B2*		
de	voorzorg		znw*	voorzorgen; /*	B2*		
	vorderen		ww*	vorder, vorderde, gevorderd*	B2*		
	voren		bw; znw*	*	A2*		
	vorig		bnw*	vorige; /, /*	A2*		
de	vork		znw*	vorken; vorkje*	A2*		
de	vorkheftruck		znw*	vorkheftrucks; /*	B2*		
de	vorm		znw*	vormen; vormpje*	B1*		
	vormen		ww*	vorm, vormde, gevormd*	B1*		
de	vormgeefster		znw*	vormgeefsters; /*	B2*		
de	vormgever		znw*	vormgevers; /*	B2*		
de	vormgeving		znw*	vormgevingen; /*	B2*		
het	vormsel		znw*	vormsels; vormseltje*	B2*		
de	vorst		znw; znw; znw*	/; /*	B1*		
de	vorst		znw; znw; znw*	/; /*	B1*		
het	vorstenhuis		znw*	vorstenhuizen; vorstenhuisje*	B2*		
de	vorstin		znw*	vorstinnen; vorstinnetje*	B2*		
de	vos		znw; znw; bnw; znw*	vossen; vosje*	B1*		
de	vouw		znw*	vouwen; vouwtje*	B1*		
de	VPRO		znw*	/; /*	B2*		
de	vraag		znw*	vragen; vraagje*	A1		
het	vraaggesprek		znw*	vraaggesprekken; vraaggesprekje*	B2*		
het	vraagstuk		znw*	vraagstukken; vraagstukje*	B2*		
het	vraagteken		znw*	vraagtekens; vraagtekentje*	B1*	symbool: ?	
de	vracht		znw*	vrachten; vrachtje*	B1*		
de	vrachtauto		znw*	vrachtauto's; vrachtautootje*	A2*		
de	vrachtwagen		znw*	vrachtwagens; vrachtwagentje*	A2		
	vragen		ww*	vraag, vroeg, gevraagd*	A1		
de	vrede		znw*	/; /*	A2		
het	vredegerecht		znw*	vredegerechten; /*	B2*		
	vredelievend		bnw*	vredelievende; vredelievender, vredelievendst*	B2*		
de	vrederechter		znw*	vrederechters; /*	B2*		
het	vredesakkoord		znw*	vredesakkoorden; /*	B2*		
de	vredesmacht		znw*	vredesmachten; /*	B2*		
	vredig		bnw*	vredige; vrediger, vredigst*	B1*		
	vreedzaam		bnw*	vreedzame; vreedzamer, vreedzaamst*	B2*		
	vreemd		bnw*	vreemde; vreemder, vreemdst*	A2		
de	vreemde		znw*	vreemden; /*	A2*	persoon die je niet kent	
de	vreemdeling		znw*	vreemdelingen; vreemdelingetje*	B1*	persoon uit het buitenland	
	vreemdgaan		ww*	ga vreemd, vreemdging, vreemdgegaan*	B2*		
de	vrees		znw*	vrezen; vreesje*	A2		
de	vrek		znw*	vrekken; vrekje*	B2*		
	vreselijk		bnw*	vreselijke; vreselijker, vreselijkst*	B1*		
	vreten		ww*	vreet, vrat, gevreten*	B1*		
de	vreugde		znw*	vreugdes; vreugdetje*	A2		
	vrezen		ww*	vrees, vreesde, gevreesd*	A2		
de	vriend		znw*	vrienden; vriendje*	A1		
	vriendelijk		bnw*	vriendelijke; vriendelijker, vriendelijkst*	A2*		
de	vriendin		znw*	vriendinnen; vriendinnetje*	A2*		
de	vriendjespolitiek		znw*	/; /*	B2*		
de	vriendschap		znw*	vriendschappen; vriendschapje*	A2*		
	vriendschappelijk		bnw*	vriendschappelijke; vriendschappelijker, vriendschappelijkst*	B1*		
het	vriespunt		znw*	vriespunten; /*	B2*		
	vriezen		ww*	vries, vroor, gevroren*	A2*		
de	vriezer		znw*	vriezers; vriezertje*	B1*		
	vrij		bnw; znw*	vrije; vrijer, vrijst*	A2		
	vrij		bnw; znw*	vrije; vrijer, vrijst*	A2		
	vrijblijvend		bnw*	vrijblijvende; vrijblijvender, vrijblijvendst*	B2*		
de	vrijbuiter		znw*	vrijbuiters; /*	B2*		
de	vrijdag		znw; bw*	vrijdagen; /*	A1		
de	vrijer		znw*	vrijers; vrijertje*	A2*		
	vrijgesproken						
	vrijgevig		bnw*	vrijgevige; vrijgeviger, vrijgevigst*	B2*		
de	vrijgezel		znw*	vrijgezellen; /*	B1*		
de	vrijheid		znw*	vrijheden; vrijheidje*	A2		
	vrijkomen		ww*	vrijkom, kwam vrij, vrijgekomen*	B1*		
	vrijlaten		ww*	laat vrij, vrijliet, vrijgelaten*	B1*		
de	vrijmarkt		znw*	vrijmarkten; vrijmarktje*	B2*		
	vrijmoedig		bnw*	vrijmoedige; vrijmoediger, vrijmoedigst*	B2*		
de	vrijplaats		znw*	vrijplaatsen; /*	B2*		
	vrijpostig		bnw*	vrijpostige; vrijpostiger, vrijpostigst*	B2*		
	vrijspreken		ww*	vrijspreek, sprak vrij, vrijgesproken*	B1*		
de	vrijstelling		znw*	vrijstellingen; /*	B2*		
	vrijuit		bw*	*	B2*		
	vrijwaren		ww*	vrijwaar, vrijwaarde, gevrijwaard*	B2*		
	vrijwel		bw*	*	A2		
	vrijwillig		bnw*	vrijwillige; vrijwilliger, vrijwilligst*	B1*		
de	vrijwilliger		znw*	vrijwilligers; vrijwilligertje*	B1*		
het	vrijwilligerswerk		znw*	/; vrijwilligerswerkje*	B1*		
de	vrijwilligster		znw*	vrijwilligsters; /*	B1*		
de	vroedvrouw		znw*	vroedvrouwen; /*	B1*		
	vroeg		bnw*	vroege; vroeger, vroegst*	A1		
	vroeger		bnw*	/; vroeger, /*	A2	ex-	
	vroeger		bnw*	/; vroeger, /*	A2	voor nu	
	vroegtijdig		bnw*	vroegtijdige; vroegtijdiger, vroegtijdigst*	B2*		
	vrolijk		bnw*	vrolijke; vrolijker, vrolijkst*	A2		
	vroom		bnw*	vrome; vromer, vroomst*	B2*		
de	vrouw		znw*	vrouwen; vrouwtje*	A1		
	vrouwelijk		bnw*	vrouwelijke; vrouwelijker, vrouwelijkst*	A2		
het	vrouwtje						
de	VRT		znw*	/; /*	B2*	(BE) Vlaamse radio en televisie	
de	vrucht		znw*	vruchten; vruchtje*	A2		
	vruchtbaar		bnw*	vruchtbare; vruchtbaarder, vruchtbaarst*	B1*		
het	vruchtensap		znw*	vruchtensappen; vruchtensapje*	B2*		
de	VS		znw*	vs; /*	B2*		
de	VTM					(BE) Vlaamse televisiemaatschappij	
	vuil		znw; bnw*	vuile; vuiler, vuilst*	A2		
het	vuil		znw; bnw*	/; vuiltje*	A2		
het	vuilnis		znw*	/; /*	A2*		
de	vuilnisbak		znw*	vuilnisbakken; vuilnisbakje*	B2*		
de	vuilnisbelt		znw*	vuilnisbelten; /*	B1*		
de	vuilnisemmer		znw*	vuilnisemmers; vuilnisemmertje*	B2*		
de	vuilniszak		znw*	vuilniszakken; vuilniszakje*	B2*		
de	vuist		znw*	vuisten; vuistje*	B1*		
	vulgair		bnw*	vulgaire; vulgairder, vulgairst*	B2*		
de	vulkaan		znw*	vulkanen; vulkaantje*	B1*		
	vullen		ww*	vul, vulde, gevuld*	A2	vol maken	
	vunzig		bnw*	vunzige; vunziger, vunzigst*	B2*		
	vurig		bnw*	vurige; vuriger, vurigst*	B2*		
het	vuur		znw*	vuren; vuurtje*	A2		
de	vuurtoren		znw*	vuurtorens; vuurtorentje*	B1*		
het	vuurwapen		znw*	vuurwapens; vuurwapentje*	B1*		
het	vuurwerk		znw*	vuurwerken; vuurwerkje*	A2*		
	v.v.		bw; afk*	*	B2*	vice versa: in twee richtingen	
de	VVD		znw*	/; /*	B2*	(NL) politieke partij	
de	VVV					Vereniging voor vreemdelingenverkeer	
het	vwo		znw; znw*	/; /*	B1*	(NL) voorbereidend wetenschappelijk onderwijs	
	VWS					volksgezondheid, welzijn en sport	
de	vzw		znw*	vzw's; vzw'tje*	B2*	(BE) vereniging zonder winstoogmerk	
